blocknummer;artikelnummer;artikelalias;beschreibung;kategorie;masse;bruttopreis;blockpreis;preisgruppe;verrechenbar
BC1623578;APR4060;;*  600;Arbeitsplatten;;14023.45;;1;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;14442.45;;2;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;14934.45;;3;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;15442.45;;4;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;16481.45;;5;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;17561.45;;6;ja
BC1623578;APR4060;;*  600;Arbeitsplatten;;19737.45;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;15089.95;;0;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;15604.45;;1;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;16069.95;;2;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;16618.95;;3;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;17185.45;;4;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;18347.45;;5;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;19553.45;;6;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;21979.95;;7;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;15089.95;;0;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;15604.45;;1;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;16069.95;;2;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;16618.95;;3;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;17185.45;;4;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;18347.45;;5;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;19553.45;;6;ja
BC1623580;G59S2A201;HG6020112;Geräte-Hochschrank 600mm;Hochschränke;;21979.95;;7;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;15089.95;;0;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;15604.45;;1;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;16069.95;;2;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;16618.95;;3;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;17185.45;;4;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;18347.45;;5;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;19553.45;;6;ja
BC1623580;G178L201;HG6020167;Geräte-Hochschrank 600mm;Hochschränke;;21979.95;;7;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;15089.95;;0;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;15604.45;;1;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;16069.95;;2;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;16618.95;;3;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;17185.45;;4;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;18347.45;;5;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;19553.45;;6;ja
BC1623580;UKM2AIS9071D;UKM907152;Kochstellenschrank 900mm;Zubehör;;21979.95;;7;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;15089.95;;0;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;15604.45;;1;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;16069.95;;2;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;16618.95;;3;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;17185.45;;4;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;18347.45;;5;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;19553.45;;6;ja
BC1623580;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;21979.95;;7;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;15089.95;;0;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;15604.45;;1;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;16069.95;;2;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;16618.95;;3;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;17185.45;;4;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;18347.45;;5;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;19553.45;;6;ja
BC1623580;U6071D;U607103;Unterschrank 600mm;Unterschränke;;21979.95;;7;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;15089.95;;0;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;15604.45;;1;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;16069.95;;2;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;16618.95;;3;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;17185.45;;4;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;18347.45;;5;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;19553.45;;6;ja
BC1623580;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;21979.95;;7;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;15089.95;;0;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;15604.45;;1;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;16069.95;;2;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;16618.95;;3;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;17185.45;;4;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;18347.45;;5;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;19553.45;;6;ja
BC1623580;US2A8071D;U807128;Unterschrank 800mm;Unterschränke;;21979.95;;7;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15089.95;;0;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15604.45;;1;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16069.95;;2;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16618.95;;3;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;17185.45;;4;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;18347.45;;5;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;19553.45;;6;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;21979.95;;7;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15089.95;;0;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15604.45;;1;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16069.95;;2;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16618.95;;3;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;17185.45;;4;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;18347.45;;5;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;19553.45;;6;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;21979.95;;7;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15089.95;;0;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;15604.45;;1;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16069.95;;2;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;16618.95;;3;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;17185.45;;4;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;18347.45;;5;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;19553.45;;6;ja
BC1623580;W6078;O607801;Oberschrank 600mm;Oberschränke;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;18347.45;;5;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;19553.45;;6;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;21979.95;;7;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15089.95;;0;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;15604.45;;1;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16069.95;;2;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;16618.95;;3;ja
BC1623580;HS2A60201;H6020124;Geschirrschrank 600mm;Zubehör;;17185.45;;4;ja
